time (s),E
195.22776572668113,-0.13005780346820828
199.56616052060738,-0.13005780346820828
203.90455531453364,-0.13005780346820828
208.24295010845987,-0.13005780346820828
212.58134490238612,-0.13005780346820828
216.91973969631238,-0.13005780346820828
221.25813449023863,-0.120423892100193
286.33405639913235,-0.5346820809248556
290.6724511930586,-0.5346820809248556
295.0108459869848,-0.5346820809248556
299.3492407809111,-0.5346820809248556
303.6876355748373,-0.5346820809248556
308.0260303687636,-0.5346820809248556
312.3644251626898,-0.5346820809248556
316.70281995661605,-0.5346820809248556
329.7180043383948,1.604046242774566
334.0563991323211,1.690751445086705
338.3947939262473,1.690751445086705
342.73318872017353,1.7003853564547207
347.0715835140998,1.7003853564547207
351.40997830802604,1.690751445086705
355.74837310195227,1.6811175337186892
373.1019522776573,-0.9007707129094413
377.4403470715835,-0.9007707129094413
381.7787418655098,-0.9007707129094413
386.117136659436,1.6136801541425818
390.45553145336225,1.6136801541425818
394.79392624728854,-0.9007707129094413
399.13232104121477,-0.9007707129094413
403.470715835141,-0.9007707129094413
416.48590021691973,1.2379576107899806
420.824295010846,1.690751445086705
425.16268980477224,1.690751445086705
429.5010845986985,1.690751445086705
433.83947939262475,1.690751445086705
438.177874186551,1.690751445086705
442.51626898047726,1.690751445086705
446.8546637744035,1.6329479768786124
494.5770065075922,1.652215799614643
498.91540130151844,1.6618497109826587
503.2537960954447,1.6618497109826587
507.59219088937095,1.6618497109826587
511.9305856832972,1.6618497109826587
516.2689804772234,1.6618497109826587
520.6073752711497,1.6618497109826587
524.945770065076,1.6618497109826587
529.2841648590022,1.6618497109826587
533.6225596529284,1.6618497109826587
537.9609544468547,1.6618497109826587
542.2993492407809,1.6618497109826587
546.6377440347072,1.9990366088631983
550.9761388286335,2.008670520231213
555.3145336225597,2.008670520231213
559.6529284164859,1.652215799614643
563.9913232104121,1.652215799614643
568.3297180043385,1.652215799614643
572.6681127982647,1.652215799614643
577.0065075921909,1.652215799614643
581.3449023861172,1.9990366088631983
585.6832971800434,1.9990366088631983
590.0216919739696,2.008670520231213
594.360086767896,2.008670520231213
598.6984815618222,1.9990366088631983
603.0368763557484,1.9990366088631983
607.3752711496746,1.652215799614643
611.7136659436009,1.970134874759152
616.0520607375272,1.9990366088631983
620.3904555314534,2.008670520231213
624.7288503253797,2.008670520231213
629.0672451193059,2.008670520231213
633.4056399132321,2.008670520231213
637.7440347071583,1.9508670520231206
642.0824295010847,1.652215799614643
646.4208242950109,1.9990366088631983
650.7592190889371,2.008670520231213
655.0976138828634,2.008670520231213
659.4360086767896,2.008670520231213
663.7744034707158,2.008670520231213
668.1127982646422,1.9605009633911363
672.4511930585684,1.652215799614643
676.7895878524946,1.9219653179190752
681.1279826464208,1.9219653179190752
685.4663774403471,1.652215799614643
689.8047722342734,1.979768786127167
694.1431670281996,1.9990366088631983
698.4815618221259,1.9990366088631983
702.8199566160521,2.008670520231213
