time (s),E
227.12933753943216,0.34104046242774544
231.33543638275498,0.34104046242774544
235.5415352260778,0.34104046242774544
239.74763406940062,0.34104046242774544
243.95373291272344,0.34104046242774544
248.15983175604623,0.34104046242774544
252.36593059936905,0.3506743737957607
315.4574132492113,-0.4296724470134876
319.6635120925341,-0.4296724470134876
323.86961093585694,-0.4296724470134876
328.07570977917976,-0.4296724470134876
332.2818086225026,-0.4296724470134876
336.4879074658254,-0.4296724470134876
340.6940063091482,-0.4296724470134876
344.90010515247104,-0.4296724470134876
357.5184016824395,1.7090558766859343
361.7245005257623,1.7957610789980731
365.93059936908514,1.7957610789980731
370.13669821240796,1.8053949903660884
374.3427970557308,1.8053949903660884
378.5488958990536,1.7957610789980731
382.7549947423764,1.7861271676300574
399.5793901156677,-0.7957610789980734
403.7854889589905,-0.7957610789980734
407.9915878023133,-0.7957610789980734
412.1976866456361,1.7186897880539496
416.40378548895893,1.7186897880539496
420.60988433228175,-0.7957610789980734
424.8159831756046,-0.7957610789980734
429.0220820189274,-0.7957610789980734
441.64037854889585,1.3429672447013483
445.8464773922187,2.1618497109826587
450.0525762355415,2.1618497109826587
454.2586750788643,2.1714836223506744
458.46477392218713,2.1714836223506744
462.67087276550996,2.1618497109826587
466.8769716088328,2.152215799614643
471.0830704521556,2.0944123314065504
517.3501577287066,2.1233140655105966
521.5562565720294,2.1233140655105966
525.7623554153522,2.1233140655105966
529.968454258675,2.1233140655105966
534.1745531019978,2.1233140655105966
538.3806519453207,2.1233140655105966
542.5867507886435,2.1233140655105966
546.7928496319663,2.1233140655105966
550.9989484752891,2.1233140655105966
555.205047318612,2.1233140655105966
559.4111461619348,2.1233140655105966
563.6172450052576,2.1233140655105966
567.8233438485804,2.470134874759152
572.0294426919032,2.479768786127167
576.235541535226,2.479768786127167
580.4416403785489,2.1233140655105966
584.6477392218717,2.1233140655105966
588.8538380651945,2.1233140655105966
593.0599369085173,2.1233140655105966
597.2660357518401,2.1233140655105966
