time (s),V
1203.7470725995315,4.229651162790698
1208.4309133489462,4.215116279069767
1213.1147540983607,4.215116279069767
1217.7985948477751,4.200581395348837
1222.4824355971896,4.215116279069767
1227.1662763466043,4.215116279069767
1231.8501170960187,4.229651162790698
1236.5339578454332,4.229651162790698
1241.2177985948476,4.229651162790698
1245.9016393442623,4.215116279069767
1250.5854800936768,4.215116279069767
1255.2693208430912,4.229651162790698
1259.953161592506,4.229651162790698
1264.6370023419204,4.215116279069767
1269.3208430913348,4.229651162790698
1274.0046838407493,4.229651162790698
1278.688524590164,4.215116279069767
1283.3723653395784,4.215116279069767
1288.056206088993,4.215116279069767
1292.7400468384074,4.215116279069767
1297.423887587822,4.215116279069767
1302.1077283372365,4.215116279069767
1306.791569086651,3.822674418604651
1311.4754098360656,3.822674418604651
1316.15925058548,3.822674418604651
1320.8430913348946,4.186046511627907
1325.526932084309,4.200581395348837
1330.2107728337237,4.229651162790698
1334.8946135831382,4.2441860465116275
1339.5784543325526,4.258720930232558
1344.262295081967,4.258720930232558
1348.9461358313818,4.258720930232558
1353.6299765807962,4.171511627906977
1358.3138173302107,4.142441860465116
1362.9976580796254,4.142441860465116
1367.6814988290398,4.142441860465116
1372.3653395784543,4.229651162790698
1377.0491803278687,4.2441860465116275
1381.7330210772834,4.258720930232558
1386.4168618266979,4.258720930232558
1391.1007025761123,4.258720930232558
1395.7845433255268,4.258720930232558
1400.4683840749415,4.258720930232558
1405.152224824356,4.2441860465116275
1409.8360655737704,4.2441860465116275
1414.519906323185,4.258720930232558
1419.2037470725995,4.258720930232558
1423.887587822014,4.258720930232558
1428.5714285714284,4.258720930232558
1433.2552693208431,4.258720930232558
1437.9391100702576,4.258720930232558
1442.622950819672,4.2441860465116275
1447.3067915690865,4.258720930232558
1451.9906323185012,4.258720930232558
1456.6744730679156,4.258720930232558
1461.35831381733,4.258720930232558
1466.0421545667448,4.258720930232558
1470.7259953161592,4.258720930232558
1475.4098360655737,4.229651162790698
1480.0936768149882,3.822674418604651
1484.7775175644028,3.822674418604651
1489.4613583138173,3.822674418604651
1494.1451990632318,4.578488372093023
1498.8290398126464,4.607558139534883
1503.512880562061,4.622093023255814
1508.1967213114754,4.622093023255814
1512.8805620608898,4.636627906976744
1517.5644028103045,4.636627906976744
1522.248243559719,4.636627906976744
1526.9320843091334,4.636627906976744
1531.6159250585479,4.636627906976744
1536.2997658079626,4.622093023255814
1540.983606557377,4.622093023255814
1545.6674473067915,4.607558139534883
1550.3512880562062,4.622093023255814
1555.0351288056206,4.622093023255814
1559.718969555035,4.622093023255814
1564.4028103044495,4.622093023255814
1569.0866510538642,4.578488372093023
1573.7704918032787,4.578488372093023
1578.4543325526931,4.578488372093023
1583.1381733021076,4.578488372093023
1587.8220140515223,4.578488372093023
1592.5058548009367,4.505813953488372
1597.1896955503512,4.563953488372093
1601.8735362997659,4.578488372093023
1606.5573770491803,4.578488372093023
1611.2412177985948,4.578488372093023
1615.9250585480092,4.578488372093023
1620.608899297424,4.578488372093023
1625.2927400468384,4.578488372093023
1629.9765807962528,4.578488372093023
1634.6604215456673,4.563953488372093
1639.344262295082,4.578488372093023
1644.0281030444964,4.578488372093023
1648.711943793911,4.578488372093023
1653.3957845433256,4.578488372093023
1658.07962529274,4.578488372093023
1662.7634660421545,4.578488372093023
1667.447306791569,4.578488372093023
1672.1311475409836,4.578488372093023
1676.814988290398,4.229651162790698
1681.4988290398126,4.578488372093023
1686.182669789227,4.578488372093023
1690.8665105386417,4.578488372093023
1695.5503512880562,4.578488372093023
1700.2341920374706,4.578488372093023
1704.9180327868853,4.578488372093023
1709.6018735362998,4.578488372093023
1714.2857142857142,4.578488372093023
1718.9695550351287,4.563953488372093
1723.6533957845434,4.549418604651163
1728.3372365339578,4.563953488372093
1733.0210772833723,4.578488372093023
1737.7049180327867,4.578488372093023
1742.3887587822014,4.578488372093023
1747.0725995316159,4.578488372093023
1751.7564402810303,4.578488372093023
1756.440281030445,4.578488372093023
1761.1241217798595,4.563953488372093
1765.807962529274,4.549418604651163
1770.4918032786884,4.622093023255814
1775.175644028103,4.622093023255814
1779.8594847775175,4.622093023255814
1784.543325526932,4.258720930232558
1789.2271662763465,4.578488372093023
1793.9110070257611,4.578488372093023
1798.5948477751756,4.578488372093023
1803.27868852459,4.229651162790698
1807.9625292740047,4.258720930232558
1812.6463700234192,4.258720930232558
1817.3302107728337,4.258720930232558
1822.014051522248,4.258720930232558
1826.6978922716628,4.578488372093023
1831.3817330210773,4.607558139534883
1836.0655737704917,4.622093023255814
1840.7494145199062,4.622093023255814
1845.4332552693209,4.622093023255814
1850.1170960187353,4.622093023255814
1854.8009367681498,4.622093023255814
1859.4847775175645,4.622093023255814
1864.168618266979,4.622093023255814
1868.8524590163934,4.593023255813954
1873.5362997658078,4.607558139534883
1878.2201405152225,4.622093023255814
1882.903981264637,4.622093023255814
1887.5878220140514,4.622093023255814
1892.2716627634659,4.622093023255814
1896.9555035128806,4.622093023255814
1901.639344262295,4.622093023255814
1906.3231850117095,4.622093023255814
1911.0070257611242,4.593023255813954
1915.6908665105386,4.607558139534883
1920.374707259953,4.622093023255814
1925.0585480093675,4.622093023255814
1929.7423887587822,4.622093023255814
1934.4262295081967,4.622093023255814
1939.1100702576111,4.622093023255814
1943.7939110070256,4.622093023255814
1948.4777517564403,4.622093023255814
1953.1615925058547,4.607558139534883
1957.8454332552692,4.563953488372093
1962.5292740046839,3.822674418604651
1967.2131147540983,3.822674418604651
1971.8969555035128,3.822674418604651
1976.5807962529273,4.622093023255814
1981.264637002342,4.622093023255814
1985.9484777517564,4.622093023255814
1990.6323185011709,4.622093023255814
1995.3161592505853,4.593023255813954
2000.0,4.549418604651163
2004.6838407494145,4.607558139534883
2009.367681498829,4.622093023255814
2014.0515222482436,4.622093023255814
2018.735362997658,4.622093023255814
2023.4192037470725,4.622093023255814
2028.103044496487,4.593023255813954
2032.7868852459017,4.549418604651163
2037.4707259953161,4.607558139534883
2042.1545667447306,4.622093023255814
2046.838407494145,4.622093023255814
2051.5222482435597,4.622093023255814
2056.2060889929744,4.622093023255814
2060.8899297423886,4.622093023255814
2065.5737704918033,4.622093023255814
2070.2576112412175,4.622093023255814
2074.9414519906322,4.622093023255814
2079.625292740047,4.578488372093023
2084.309133489461,4.534883720930233
2088.992974238876,4.563953488372093
2093.6768149882905,4.607558139534883
2098.3606557377047,4.622093023255814
2103.0444964871194,4.622093023255814
2107.728337236534,4.622093023255814
2112.4121779859483,4.622093023255814
2117.096018735363,4.4186046511627906
2121.7798594847773,4.4186046511627906
2126.463700234192,4.4186046511627906
2131.1475409836066,4.4186046511627906
2135.831381733021,4.4186046511627906
2140.5152224824355,4.4186046511627906
2145.1990632318502,4.4186046511627906
2149.8829039812645,4.4186046511627906
2154.566744730679,4.4186046511627906
2159.250585480094,4.622093023255814
2163.934426229508,4.622093023255814
2168.6182669789227,4.622093023255814
2173.302107728337,4.622093023255814
2177.9859484777517,4.622093023255814
2182.6697892271663,4.622093023255814
2187.3536299765806,4.622093023255814
2192.0374707259953,4.622093023255814
2196.72131147541,4.622093023255814
2201.405152224824,4.622093023255814
2206.088992974239,4.622093023255814
2210.7728337236535,4.622093023255814
2215.456674473068,4.578488372093023
2220.1405152224825,4.578488372093023
2224.8243559718967,4.578488372093023
2229.5081967213114,4.578488372093023
2234.192037470726,4.578488372093023
2238.8758782201403,4.622093023255814
2243.559718969555,4.622093023255814
2248.2435597189697,4.622093023255814
2252.927400468384,4.549418604651163
2257.6112412177986,4.578488372093023
2262.2950819672133,4.578488372093023
2266.9789227166275,4.578488372093023
2271.662763466042,4.578488372093023
2276.3466042154564,4.578488372093023
2281.030444964871,4.578488372093023
2285.714285714286,4.578488372093023
2290.3981264637,4.578488372093023
2295.0819672131147,4.549418604651163
2299.7658079625294,4.563953488372093
2304.4496487119436,4.578488372093023
2309.1334894613583,4.578488372093023
2313.817330210773,4.578488372093023
2318.501170960187,4.578488372093023
2323.185011709602,4.578488372093023
2327.868852459016,4.578488372093023
2332.552693208431,4.578488372093023
2337.2365339578455,4.549418604651163
2341.9203747072597,4.563953488372093
2346.6042154566744,4.578488372093023
2351.288056206089,4.578488372093023
2355.9718969555033,4.578488372093023
2360.655737704918,4.578488372093023
2365.3395784543327,4.578488372093023
2370.023419203747,4.578488372093023
2374.7072599531616,4.578488372093023
2379.391100702576,4.563953488372093
2384.0749414519905,4.578488372093023
2388.758782201405,4.578488372093023
2393.4426229508194,4.578488372093023
2398.126463700234,4.578488372093023
2402.810304449649,4.578488372093023
2407.494145199063,4.578488372093023
2412.1779859484777,4.578488372093023
2416.8618266978924,4.229651162790698
2421.5456674473066,4.258720930232558
2426.2295081967213,4.258720930232558
2430.9133489461356,4.622093023255814
2435.5971896955502,4.622093023255814
2440.281030444965,4.622093023255814
2444.964871194379,4.622093023255814
2449.648711943794,4.622093023255814
2454.3325526932085,4.622093023255814
2459.0163934426228,4.622093023255814
2463.7002341920374,4.622093023255814
2468.384074941452,4.593023255813954
2473.0679156908664,4.563953488372093
2477.751756440281,4.520348837209302
2482.4355971896953,4.549418604651163
2487.11943793911,4.593023255813954
2491.8032786885246,4.622093023255814
2496.487119437939,4.622093023255814
2501.1709601873536,4.622093023255814
2505.8548009367682,4.622093023255814
2510.5386416861825,4.622093023255814
2515.222482435597,4.622093023255814
2519.906323185012,4.622093023255814
2524.590163934426,4.622093023255814
2529.2740046838408,4.258720930232558
2533.957845433255,4.2441860465116275
2538.6416861826697,4.142441860465116
2543.3255269320844,4.142441860465116
2548.0093676814986,4.142441860465116
2552.6932084309133,4.229651162790698
2557.377049180328,4.2441860465116275
2562.060889929742,4.258720930232558
2566.744730679157,4.258720930232558
2571.4285714285716,4.258720930232558
2576.112412177986,4.258720930232558
2580.7962529274005,4.258720930232558
2585.4800936768147,4.2441860465116275
2590.1639344262294,4.2441860465116275
2594.847775175644,4.258720930232558
2599.5316159250583,4.258720930232558
2604.215456674473,4.258720930232558
2608.8992974238877,4.258720930232558
2613.583138173302,4.258720930232558
2618.2669789227166,4.2441860465116275
2622.9508196721313,4.229651162790698
2627.6346604215455,4.258720930232558
2632.31850117096,4.258720930232558
2637.0023419203744,4.258720930232558
2641.686182669789,4.258720930232558
2646.370023419204,4.258720930232558
2651.053864168618,4.258720930232558
2655.7377049180327,4.258720930232558
2660.4215456674474,3.822674418604651
2665.1053864168616,3.822674418604651
2669.7892271662763,3.822674418604651
2674.473067915691,3.822674418604651
2679.156908665105,3.822674418604651
2683.84074941452,3.822674418604651
2688.524590163934,3.822674418604651
2693.208430913349,4.258720930232558
2697.8922716627635,4.258720930232558
2702.5761124121777,4.258720930232558
2707.2599531615924,3.822674418604651
2711.943793911007,3.822674418604651
2716.6276346604213,3.822674418604651
2721.311475409836,3.822674418604651
2725.9953161592507,3.822674418604651
2730.679156908665,3.822674418604651
2735.3629976580796,3.822674418604651
2740.046838407494,3.822674418604651
2744.7306791569085,4.258720930232558
2749.414519906323,4.258720930232558
2754.0983606557375,4.258720930232558
2758.782201405152,4.258720930232558
2763.466042154567,4.200581395348837
2768.149882903981,4.200581395348837
2772.8337236533957,4.200581395348837
2777.5175644028104,4.258720930232558
2782.2014051522247,4.258720930232558
2786.8852459016393,4.258720930232558
2791.5690866510536,4.229651162790698
2796.2529274004683,4.229651162790698
2800.936768149883,4.229651162790698
2805.620608899297,4.229651162790698
2810.304449648712,4.229651162790698
2814.9882903981265,4.215116279069767
2819.6721311475408,4.215116279069767
2824.3559718969555,4.229651162790698
2829.03981264637,4.229651162790698
2833.7236533957844,4.215116279069767
2838.407494145199,4.215116279069767
2843.0913348946133,4.215116279069767
2847.775175644028,4.215116279069767
2852.4590163934427,4.229651162790698
2857.142857142857,4.229651162790698
2861.8266978922716,4.229651162790698
2866.5105386416863,4.215116279069767
2871.1943793911005,4.215116279069767
2875.878220140515,4.229651162790698
2880.56206088993,4.229651162790698
2885.245901639344,4.229651162790698
2889.9297423887588,4.200581395348837
2894.613583138173,4.215116279069767
2899.2974238875877,4.229651162790698
2903.9812646370024,4.229651162790698
2908.6651053864166,4.229651162790698
2913.3489461358313,4.215116279069767
2918.032786885246,4.215116279069767
2922.71662763466,4.215116279069767
2927.400468384075,3.822674418604651
2932.0843091334896,3.822674418604651
2936.768149882904,3.822674418604651
2941.4519906323185,4.229651162790698
2946.1358313817327,4.258720930232558
2950.8196721311474,4.258720930232558
2955.503512880562,4.258720930232558
2960.1873536299763,4.258720930232558
2964.871194379391,4.258720930232558
2969.5550351288057,4.258720930232558
2974.23887587822,4.229651162790698
2978.9227166276346,4.142441860465116
2983.6065573770493,4.142441860465116
2988.2903981264635,4.142441860465116
2992.974238875878,4.229651162790698
2997.658079625293,4.2441860465116275
3002.341920374707,4.258720930232558
3007.025761124122,4.258720930232558
3011.709601873536,4.258720930232558
3016.3934426229507,4.258720930232558
3021.0772833723654,4.258720930232558
3025.7611241217796,4.2441860465116275
3030.4449648711943,4.2441860465116275
3035.128805620609,4.258720930232558
3039.8126463700232,4.258720930232558
3044.496487119438,4.258720930232558
3049.1803278688526,4.258720930232558
3053.864168618267,4.258720930232558
3058.5480093676815,4.2441860465116275
3063.2318501170957,4.229651162790698
3067.9156908665104,4.258720930232558
3072.599531615925,4.258720930232558
3077.2833723653393,4.258720930232558
3081.967213114754,4.258720930232558
3086.6510538641687,4.258720930232558
3091.334894613583,4.258720930232558
3096.0187353629976,4.229651162790698
3100.7025761124123,3.822674418604651
3105.3864168618265,3.822674418604651
3110.0702576112412,3.822674418604651
3114.7540983606555,3.822674418604651
3119.43793911007,3.822674418604651
3124.121779859485,3.822674418604651
3128.805620608899,3.822674418604651
3133.4894613583137,4.258720930232558
3138.1733021077284,4.258720930232558
3142.8571428571427,4.258720930232558
3147.5409836065573,3.822674418604651
3152.224824355972,3.822674418604651
3156.9086651053863,3.822674418604651
3161.592505854801,3.822674418604651
3166.276346604215,3.822674418604651
3170.96018735363,3.822674418604651
3175.6440281030445,3.822674418604651
3180.327868852459,4.258720930232558
3185.0117096018735,4.258720930232558
3189.695550351288,4.258720930232558
3194.3793911007024,4.258720930232558
3199.063231850117,4.258720930232558
3203.7470725995317,4.258720930232558
3208.430913348946,4.258720930232558
3213.1147540983607,4.258720930232558
3217.798594847775,4.258720930232558
3222.4824355971896,4.258720930232558
3227.1662763466043,4.229651162790698
3231.8501170960185,4.229651162790698
3236.533957845433,4.229651162790698
3241.217798594848,4.229651162790698
3245.901639344262,4.229651162790698
3250.585480093677,4.229651162790698
3255.2693208430915,4.215116279069767
3259.9531615925057,4.215116279069767
3264.6370023419204,4.215116279069767
3269.3208430913346,4.215116279069767
3274.0046838407493,3.822674418604651
3278.688524590164,3.822674418604651
3283.372365339578,3.822674418604651
3288.056206088993,4.229651162790698
3292.7400468384076,4.258720930232558
3297.423887587822,4.258720930232558
3302.1077283372365,4.258720930232558
3306.791569086651,4.258720930232558
3311.4754098360654,4.258720930232558
3316.15925058548,4.258720930232558
3320.8430913348943,4.229651162790698
3325.526932084309,4.142441860465116
3330.2107728337237,4.142441860465116
3334.894613583138,4.142441860465116
3339.5784543325526,4.229651162790698
3344.2622950819673,4.258720930232558
3348.9461358313815,4.258720930232558
3353.629976580796,4.258720930232558
3358.313817330211,4.258720930232558
3362.997658079625,4.258720930232558
3367.68149882904,4.258720930232558
3372.365339578454,4.229651162790698
3377.0491803278687,4.2441860465116275
3381.7330210772834,4.258720930232558
3386.4168618266976,4.258720930232558
3391.1007025761123,4.258720930232558
3395.784543325527,4.258720930232558
3400.4683840749412,4.258720930232558
3405.152224824356,4.2441860465116275
3409.8360655737706,4.229651162790698
3414.519906323185,4.258720930232558
3419.2037470725995,4.258720930232558
3423.8875878220138,4.258720930232558
3428.5714285714284,4.258720930232558
3433.255269320843,4.258720930232558
3437.9391100702574,4.258720930232558
3442.622950819672,4.229651162790698
3447.3067915690867,3.822674418604651
3451.990632318501,3.822674418604651
3456.6744730679156,3.822674418604651
3461.3583138173303,3.822674418604651
3466.0421545667446,3.822674418604651
3470.7259953161592,3.822674418604651
3475.4098360655735,3.822674418604651
3480.093676814988,3.822674418604651
3484.777517564403,3.822674418604651
3489.461358313817,3.822674418604651
3494.1451990632318,3.822674418604651
3498.8290398126464,3.822674418604651
3503.5128805620607,3.822674418604651
3508.1967213114754,3.822674418604651
3512.88056206089,3.822674418604651
3517.5644028103043,3.822674418604651
3522.248243559719,3.822674418604651
3526.932084309133,3.822674418604651
3531.615925058548,3.822674418604651
3536.2997658079626,3.822674418604651
3540.983606557377,3.822674418604651
3545.6674473067915,3.822674418604651
3550.351288056206,3.822674418604651
3555.0351288056204,3.822674418604651
3559.718969555035,3.822674418604651
3564.4028103044498,3.822674418604651
3569.086651053864,3.822674418604651
3573.7704918032787,3.822674418604651
3578.454332552693,3.822674418604651
3583.1381733021076,3.822674418604651
3587.8220140515223,3.822674418604651
3592.5058548009365,3.822674418604651
3597.189695550351,3.822674418604651
3601.873536299766,3.822674418604651
3606.55737704918,3.822674418604651
3611.241217798595,3.822674418604651
3615.9250585480095,3.822674418604651
3620.6088992974237,3.822674418604651
3625.2927400468384,3.822674418604651
3629.9765807962526,3.822674418604651
3634.6604215456673,3.822674418604651
3639.344262295082,3.822674418604651
3644.028103044496,3.822674418604651
3648.711943793911,3.822674418604651
3653.3957845433256,3.822674418604651
3658.07962529274,3.822674418604651
3662.7634660421545,3.822674418604651
3667.447306791569,3.822674418604651
3672.1311475409834,3.822674418604651
3676.814988290398,3.822674418604651
3681.4988290398123,3.822674418604651
3686.182669789227,3.822674418604651
3690.8665105386417,3.822674418604651
3695.550351288056,3.822674418604651
3700.2341920374706,3.822674418604651
3704.9180327868853,3.822674418604651
3709.6018735362995,3.822674418604651
3714.285714285714,3.822674418604651
3718.969555035129,3.822674418604651
3723.653395784543,3.822674418604651
3728.337236533958,3.822674418604651
3733.021077283372,3.822674418604651
3737.7049180327867,3.822674418604651
3742.3887587822014,3.822674418604651
3747.0725995316157,3.822674418604651
3751.7564402810303,3.822674418604651
3756.440281030445,3.822674418604651
3761.1241217798593,3.822674418604651
3765.807962529274,3.822674418604651
3770.4918032786886,3.822674418604651
3775.175644028103,3.822674418604651
3779.8594847775175,3.822674418604651
3784.5433255269318,3.822674418604651
3789.2271662763465,3.822674418604651
3793.911007025761,3.822674418604651
3798.5948477751754,0.6395348837209303
3803.27868852459,0.625
3807.9625292740047,0.6104651162790697
3822.0140515222483,0.6104651162790697
3826.6978922716626,0.625
3831.3817330210773,0.6395348837209303
3836.0655737704915,0.6395348837209303
3840.749414519906,0.6395348837209303
3845.433255269321,0.6395348837209303
3850.117096018735,0.625
3854.8009367681498,0.6104651162790697
3868.8524590163934,0.6104651162790697
3873.536299765808,0.625
3878.2201405152223,0.6395348837209303
3882.903981264637,0.6395348837209303
3887.587822014051,0.6395348837209303
3892.271662763466,0.6395348837209303
3896.9555035128806,0.625
3901.639344262295,0.6104651162790697
