time (s),E
90.3954802259887,-0.41015625
94.91525423728814,-0.41015625
99.43502824858757,-0.41015625
103.954802259887,-0.41015625
108.47457627118644,-0.41015625
112.99435028248588,-0.41015625
117.51412429378531,-0.390625
122.03389830508475,-0.390625
126.55367231638418,-0.390625
185.31073446327684,-0.703125
189.83050847457628,-0.68359375
194.3502824858757,-0.68359375
198.87005649717514,-0.68359375
203.38983050847457,-0.68359375
207.909604519774,-0.68359375
212.42937853107344,-0.68359375
216.94915254237287,-0.68359375
221.46892655367233,-0.68359375
225.98870056497177,-0.703125
230.5084745762712,0.48828125
235.02824858757063,0.64453125
239.54802259887006,0.64453125
244.0677966101695,0.6640625
248.58757062146893,0.6640625
253.10734463276836,0.6640625
257.6271186440678,0.6640625
262.14689265536725,0.64453125
266.6666666666667,0.625
275.70621468926555,-0.91796875
280.225988700565,-0.8984375
284.7457627118644,-0.8984375
289.26553672316385,0.48828125
293.7853107344633,0.48828125
298.3050847457627,0.48828125
302.82485875706215,0.48828125
307.3446327683616,-0.8984375
311.864406779661,-0.8984375
316.38418079096044,-0.91796875
320.9039548022599,0.2734375
325.4237288135593,0.64453125
329.94350282485874,0.6640625
334.4632768361582,0.6640625
338.98305084745766,0.6640625
343.5028248587571,0.6640625
348.0225988700565,0.6640625
352.54237288135596,0.6640625
357.0621468926554,0.64453125
406.77966101694915,0.56640625
411.2994350282486,0.5859375
415.819209039548,0.5859375
420.33898305084745,0.5859375
424.8587570621469,0.5859375
429.3785310734463,0.5859375
433.89830508474574,0.5859375
438.41807909604523,0.5859375
442.93785310734467,0.5859375
447.4576271186441,0.5859375
451.97740112994353,0.5859375
456.49717514124296,0.5859375
461.0169491525424,0.5859375
465.5367231638418,0.5859375
470.05649717514126,0.5859375
474.5762711864407,0.5859375
479.0960451977401,0.5859375
483.61581920903956,0.5859375
488.135593220339,0.5859375
492.6553672316384,1.171875
497.17514124293785,1.171875
501.6949152542373,1.171875
506.2146892655367,1.171875
510.73446327683615,1.171875
515.2542372881356,0.5859375
519.7740112994351,0.5859375
524.2937853107345,1.1328125
528.8135593220339,1.15234375
533.3333333333334,1.171875
537.8531073446328,1.171875
542.3728813559322,1.171875
546.8926553672317,1.171875
551.4124293785311,1.171875
555.9322033898305,1.15234375
560.45197740113,1.015625
564.9717514124294,1.015625
569.4915254237288,1.015625
574.0112994350283,1.1328125
578.5310734463277,1.15234375
583.0508474576271,1.171875
587.5706214689266,1.171875
592.090395480226,1.171875
596.6101694915254,1.171875
601.1299435028249,1.171875
605.6497175141243,1.15234375
610.1694915254237,1.15234375
614.6892655367232,1.171875
619.2090395480226,1.171875
623.728813559322,1.171875
628.2485875706215,1.171875
632.7683615819209,1.171875
637.2881355932203,1.15234375
641.8079096045198,1.1328125
646.3276836158192,1.11328125
650.8474576271186,1.11328125
655.367231638418,1.11328125
659.8870056497175,0.5859375
664.4067796610169,0.5859375
668.9265536723163,0.5859375
673.4463276836158,0.5859375
677.9661016949153,1.15234375
682.4858757062148,1.171875
687.0056497175142,1.171875
691.5254237288136,1.171875
696.045197740113,1.171875
700.5649717514125,1.171875
705.0847457627119,1.15234375
709.6045197740114,1.15234375
714.1242937853108,1.171875
718.6440677966102,1.171875
723.1638418079096,1.171875
727.6836158192091,1.171875
732.2033898305085,1.171875
736.723163841808,1.171875
741.2429378531074,1.15234375
745.7627118644068,1.171875
750.2824858757062,1.171875
754.8022598870057,1.171875
759.3220338983051,1.171875
763.8418079096045,1.171875
768.361581920904,1.171875
772.8813559322034,1.171875
