time (s),E
79.06976744186046,-0.007500000000000007
83.72093023255815,-0.0050000000000000044
88.37209302325581,-0.0050000000000000044
93.0232558139535,-0.0050000000000000044
97.67441860465117,-0.0050000000000000044
102.32558139534885,-0.0050000000000000044
106.97674418604652,-0.0050000000000000044
181.39534883720933,-0.08000000000000002
186.046511627907,-0.08000000000000002
190.69767441860466,-0.08000000000000002
195.34883720930233,-0.08000000000000002
200.0,-0.08000000000000002
204.6511627906977,-0.08000000000000002
227.90697674418607,0.25249999999999995
232.55813953488374,0.255
237.2093023255814,0.23250000000000004
241.86046511627907,0.23250000000000004
246.51162790697677,0.255
251.16279069767444,0.25
283.72093023255815,0.235
288.37209302325584,0.235
316.27906976744185,0.10250000000000004
320.93023255813955,0.24249999999999994
325.58139534883725,0.24749999999999994
330.2325581395349,0.25
334.8837209302326,0.255
339.5348837209302,0.255
344.1860465116279,0.24
400.0,0.245
404.6511627906977,0.24749999999999994
409.3023255813954,0.24749999999999994
413.95348837209303,0.24749999999999994
418.60465116279073,0.24749999999999994
423.25581395348837,0.24749999999999994
427.90697674418607,0.24749999999999994
432.55813953488376,0.24749999999999994
437.2093023255814,0.24749999999999994
441.8604651162791,0.24749999999999994
446.51162790697674,0.24749999999999994
451.16279069767444,0.24749999999999994
455.81395348837214,0.24749999999999994
460.4651162790698,0.24749999999999994
465.1162790697675,0.24749999999999994
469.76744186046517,0.24749999999999994
474.4186046511628,0.24749999999999994
479.0697674418605,0.24749999999999994
483.72093023255815,0.24749999999999994
488.37209302325584,0.24749999999999994
493.02325581395354,0.3225
497.6744186046512,0.32499999999999996
502.3255813953489,0.29500000000000004
506.9767441860465,0.24749999999999994
511.6279069767442,0.24749999999999994
516.2790697674419,0.24749999999999994
520.9302325581396,0.24749999999999994
525.5813953488372,0.3175
530.232558139535,0.3225
534.8837209302326,0.3225
539.5348837209302,0.32499999999999996
544.186046511628,0.3225
548.8372093023256,0.31999999999999995
553.4883720930233,0.24749999999999994
558.139534883721,0.24749999999999994
562.7906976744187,0.3025
567.4418604651163,0.3025
572.0930232558139,0.24749999999999994
576.7441860465117,0.3175
581.3953488372093,0.3225
586.046511627907,0.3225
590.6976744186047,0.32499999999999996
595.3488372093024,0.3225
600.0,0.31999999999999995
604.6511627906978,0.24749999999999994
609.3023255813954,0.24749999999999994
613.953488372093,0.31999999999999995
618.6046511627908,0.3225
623.2558139534884,0.32499999999999996
627.9069767441861,0.3225
632.5581395348837,0.3225
637.2093023255815,0.3175
641.8604651162791,0.24749999999999994
646.5116279069767,0.24749999999999994
651.1627906976745,0.3175
655.8139534883721,0.24749999999999994
660.4651162790698,0.24749999999999994
665.1162790697675,0.24749999999999994
669.7674418604652,0.24749999999999994
674.4186046511628,0.24749999999999994
679.0697674418604,0.24749999999999994
683.7209302325582,0.3225
688.3720930232558,0.3225
693.0232558139535,0.32499999999999996
697.6744186046512,0.3225
702.3255813953489,0.3225
706.9767441860465,0.30999999999999994
711.6279069767443,0.24749999999999994
716.2790697674419,0.31999999999999995
720.9302325581396,0.3225
725.5813953488373,0.3225
730.232558139535,0.3225
734.8837209302326,0.3225
739.5348837209302,0.31999999999999995
744.186046511628,0.24749999999999994
748.8372093023256,0.24749999999999994
753.4883720930233,0.3225
758.139534883721,0.3225
762.7906976744187,0.3225
767.4418604651163,0.3225
772.093023255814,0.3225
776.7441860465117,0.24749999999999994
781.3953488372093,0.24749999999999994
786.046511627907,0.31499999999999995
790.6976744186047,0.3225
795.3488372093024,0.3225
800.0,0.3225
804.6511627906978,0.3225
809.3023255813954,0.3125
813.953488372093,0.24749999999999994
818.6046511627908,0.24749999999999994
823.2558139534884,0.3025
827.9069767441861,0.24749999999999994
832.5581395348838,0.24749999999999994
837.2093023255815,0.31999999999999995
841.8604651162791,0.3225
846.5116279069767,0.3225
851.1627906976745,0.3225
855.8139534883721,0.3225
860.4651162790698,0.31999999999999995
865.1162790697675,0.24749999999999994
869.7674418604652,0.24749999999999994
874.4186046511628,0.3175
879.0697674418606,0.31999999999999995
883.7209302325582,0.3225
888.3720930232558,0.3225
893.0232558139535,0.24749999999999994
897.6744186046512,0.24749999999999994
902.3255813953489,0.24749999999999994
906.9767441860465,0.24749999999999994
911.6279069767443,0.24749999999999994
916.2790697674419,0.24749999999999994
920.9302325581396,0.24749999999999994
925.5813953488373,0.32499999999999996
930.232558139535,0.3225
934.8837209302326,0.24749999999999994
939.5348837209303,0.24749999999999994
944.186046511628,0.24749999999999994
948.8372093023256,0.24749999999999994
953.4883720930233,0.24749999999999994
958.139534883721,0.31499999999999995
962.7906976744187,0.3175
967.4418604651163,0.3175
972.093023255814,0.3175
976.7441860465117,0.31499999999999995
981.3953488372093,0.24749999999999994
986.0465116279071,0.24749999999999994
990.6976744186047,0.24749999999999994
995.3488372093024,0.24749999999999994
1000.0000000000001,0.24749999999999994
1004.6511627906978,0.24749999999999994
1009.3023255813954,0.24749999999999994
1013.953488372093,0.24749999999999994
1018.6046511627908,0.24749999999999994
1023.2558139534884,0.3175
1027.906976744186,0.3175
1032.5581395348838,0.3175
1037.2093023255813,0.3175
1041.860465116279,0.3175
1046.5116279069769,0.3175
1051.1627906976744,0.24749999999999994
1055.8139534883721,0.24749999999999994
1060.46511627907,0.31999999999999995
1065.1162790697674,0.3175
1069.7674418604652,0.3175
1074.418604651163,0.31499999999999995
1079.0697674418604,0.31499999999999995
1083.7209302325582,0.3125
1088.372093023256,0.24749999999999994
1093.0232558139535,0.24749999999999994
1097.6744186046512,0.24749999999999994
1102.325581395349,0.24749999999999994
1106.9767441860465,0.24749999999999994
1111.6279069767443,0.24749999999999994
1116.279069767442,0.24749999999999994
1120.9302325581396,0.24749999999999994
1125.5813953488373,0.24749999999999994
1130.232558139535,0.3225
1134.8837209302326,0.32499999999999996
1139.5348837209303,0.3225
1144.1860465116279,0.31499999999999995
1148.8372093023256,0.3075
1153.4883720930234,0.3075
1158.139534883721,0.31499999999999995
1162.7906976744187,0.3225
1167.4418604651164,0.32499999999999996
1172.093023255814,0.24749999999999994
1176.7441860465117,0.24749999999999994
1181.3953488372094,0.31499999999999995
1186.046511627907,0.3175
1190.6976744186047,0.3175
1195.3488372093025,0.3175
1200.0,0.3175
1204.6511627906978,0.31499999999999995
1209.3023255813955,0.24749999999999994
1213.953488372093,0.24749999999999994
1218.6046511627908,0.31499999999999995
1223.2558139534885,0.3175
1227.906976744186,0.3175
1232.5581395348838,0.3175
1237.2093023255816,0.3175
1241.860465116279,0.3025
1246.5116279069769,0.24749999999999994
1251.1627906976744,0.3175
1255.8139534883721,0.3175
1260.46511627907,0.3175
1265.1162790697674,0.3175
1269.7674418604652,0.3175
1274.418604651163,0.31499999999999995
1279.0697674418604,0.24749999999999994
1283.7209302325582,0.24749999999999994
1288.372093023256,0.3175
1293.0232558139535,0.24749999999999994
1297.6744186046512,0.24749999999999994
1302.325581395349,0.24749999999999994
1306.9767441860465,0.24749999999999994
1311.6279069767443,0.24749999999999994
1316.279069767442,0.30999999999999994
1320.9302325581396,0.30999999999999994
1325.5813953488373,0.30999999999999994
1330.232558139535,0.30999999999999994
1334.8837209302326,0.24749999999999994
1339.5348837209303,0.3175
1344.186046511628,0.3225
1348.8372093023256,0.3225
1353.4883720930234,0.32499999999999996
1358.139534883721,0.3225
1362.7906976744187,0.31999999999999995
1367.4418604651164,0.24749999999999994
1372.093023255814,0.24749999999999994
1376.7441860465117,0.3025
1381.3953488372094,0.3025
1386.046511627907,0.24749999999999994
1390.6976744186047,0.3175
1395.3488372093025,0.3225
1400.0,0.3225
1404.6511627906978,0.32499999999999996
1409.3023255813955,0.3225
1413.953488372093,0.31999999999999995
1418.6046511627908,0.24749999999999994
1423.2558139534885,0.24749999999999994
1427.906976744186,0.31999999999999995
1432.5581395348838,0.3225
1437.2093023255816,0.32499999999999996
1441.860465116279,0.3225
1446.5116279069769,0.3225
1451.1627906976746,0.3175
1455.8139534883721,0.24749999999999994
1460.46511627907,0.31999999999999995
1465.1162790697674,0.3225
1469.7674418604652,0.3225
1474.418604651163,0.32499999999999996
1479.0697674418604,0.3225
1483.7209302325582,0.31999999999999995
1488.372093023256,0.24749999999999994
1493.0232558139535,0.24749999999999994
1497.6744186046512,0.24749999999999994
1502.325581395349,0.24749999999999994
1506.9767441860465,0.24749999999999994
1511.6279069767443,0.24749999999999994
1516.279069767442,0.24749999999999994
1520.9302325581396,0.24749999999999994
1525.5813953488373,0.24749999999999994
1530.232558139535,0.24749999999999994
1534.8837209302326,0.3225
1539.5348837209303,0.24749999999999994
1544.186046511628,0.24749999999999994
1548.8372093023256,0.24749999999999994
1553.4883720930234,0.24749999999999994
