frequency (Hz),m**2/Hz
0.04135737009544009,1.681640625
0.042417815482502653,1.94140625
0.04347826086956522,1.9482421875
0.044538706256627786,1.9482421875
0.045599151643690355,1.955078125
0.04665959703075292,1.955078125
0.04772004241781549,1.9482421875
0.04878048780487805,1.9482421875
0.04984093319194062,1.94140625
0.05090137857900319,1.9345703125
0.05196182396606575,1.9482421875
0.05302226935312832,1.955078125
0.054082714740190885,1.955078125
0.055143160127253454,1.6474609375
0.07953340402969247,2.9599609375
0.08059384941675504,2.98046875
0.08165429480381761,2.9873046875
0.08271474019088018,2.9873046875
0.08377518557794274,2.9873046875
0.08483563096500531,2.9873046875
0.08589607635206788,2.9873046875
0.08695652173913045,2.98046875
0.09225874867444328,2.92578125
0.09331919406150584,2.92578125
0.0943796394485684,2.92578125
0.09544008483563098,2.92578125
0.10074231177094381,2.638671875
0.10180275715800638,2.98046875
0.10286320254506894,2.9873046875
0.1039236479321315,2.9873046875
0.10498409331919407,2.9873046875
0.10604453870625664,2.9873046875
0.1071049840933192,2.9873046875
0.10816542948038177,2.98046875
0.10922587486744434,2.9736328125
0.11240721102863203,0.2666015625
0.1134676564156946,0.2734375
0.11452810180275717,0.2802734375
0.11558854718981973,0.2802734375
0.1166489925768823,0.2802734375
0.11770943796394487,0.2802734375
0.11876988335100744,0.2734375
0.11983032873807001,0.2666015625
0.12089077412513256,2.953125
0.12195121951219513,2.953125
0.1230116648992577,2.953125
0.12407211028632027,2.953125
0.12513255567338283,2.953125
0.1261930010604454,2.953125
0.12725344644750797,2.953125
0.12831389183457054,2.953125
0.1293743372216331,2.953125
0.13043478260869568,2.953125
0.13149522799575822,2.953125
0.1325556733828208,2.953125
0.13361611876988336,2.953125
0.13467656415694593,2.953125
0.1357370095440085,2.953125
0.13679745493107107,2.953125
0.13785790031813364,2.953125
0.1389183457051962,2.953125
0.13997879109225878,2.953125
0.14103923647932132,2.953125
0.1420996818663839,2.953125
0.14316012725344646,2.953125
0.14422057264050903,2.953125
0.1452810180275716,2.953125
0.14634146341463417,2.953125
0.14740190880169673,2.953125
0.1484623541887593,2.953125
0.14952279957582185,2.953125
0.15058324496288442,2.953125
0.15164369034994699,2.953125
0.15270413573700956,2.953125
0.15376458112407212,2.953125
0.1548250265111347,2.953125
0.15588547189819726,2.953125
0.15694591728525983,2.953125
0.1580063626723224,2.953125
0.15906680805938495,2.953125
0.16012725344644752,2.953125
0.16118769883351008,2.953125
0.16224814422057265,2.953125
0.16330858960763522,2.953125
0.1643690349946978,2.953125
0.16542948038176036,2.953125
0.16648992576882293,2.953125
0.16755037115588547,2.953125
0.16861081654294804,2.953125
0.16967126193001061,2.953125
0.17073170731707318,2.953125
0.17179215270413575,2.953125
0.17285259809119832,2.953125
0.1739130434782609,2.953125
0.17497348886532346,2.953125
0.17603393425238603,2.953125
0.17709437963944857,2.953125
0.17815482502651114,2.953125
0.1792152704135737,2.953125
0.18027571580063628,2.953125
0.18133616118769885,2.953125
0.18239660657476142,2.953125
0.183457051961824,2.953125
0.18451749734888656,2.953125
0.1855779427359491,2.953125
0.18663838812301167,2.953125
0.18769883351007424,2.953125
0.1887592788971368,2.953125
0.18981972428419938,2.953125
0.19088016967126195,2.953125
0.19194061505832452,2.953125
0.1930010604453871,2.953125
0.19406150583244966,2.953125
0.1951219512195122,2.953125
0.19618239660657477,2.953125
0.19724284199363734,2.953125
0.1983032873806999,2.953125
0.19936373276776248,2.953125
0.20042417815482505,2.953125
0.20148462354188762,2.953125
0.2025450689289502,2.953125
0.20360551431601276,2.953125
0.2046659597030753,2.953125
0.20572640509013787,2.953125
0.20678685047720044,2.953125
0.207847295864263,2.953125
0.20890774125132558,2.953125
0.20996818663838815,2.953125
0.21102863202545072,2.953125
0.2120890774125133,2.953125
0.21314952279957583,2.953125
0.2142099681866384,2.953125
0.21527041357370097,2.953125
0.21633085896076354,2.953125
0.2173913043478261,2.953125
0.21845174973488868,2.953125
0.21951219512195125,2.953125
0.22057264050901382,2.953125
0.2216330858960764,2.953125
0.22269353128313893,2.953125
0.2237539766702015,2.953125
0.22481442205726407,2.953125
0.22587486744432664,2.953125
0.2269353128313892,2.953125
0.22799575821845178,2.953125
0.22905620360551435,2.953125
0.23011664899257692,2.953125
0.23117709437963946,2.953125
0.23223753976670203,2.953125
0.2332979851537646,2.953125
0.23435843054082717,2.953125
0.23541887592788974,2.953125
0.2364793213149523,2.953125
0.23753976670201488,2.953125
0.23860021208907745,2.953125
0.23966065747614002,2.953125
0.24072110286320256,2.953125
0.24178154825026513,2.953125
0.2428419936373277,2.953125
0.24390243902439027,2.953125
0.24496288441145284,2.953125
