frequency (Hz),m**2/Hz
0.04008908685968819,1.8584070796460177
0.04120267260579064,1.8584070796460177
0.042316258351893093,2.0132743362831858
0.043429844097995544,2.0132743362831858
0.044543429844097995,2.1526548672566372
0.045657015590200446,2.168141592920354
0.04677060133630289,2.168141592920354
0.04788418708240534,2.1526548672566372
0.04899777282850779,2.1371681415929205
0.05011135857461024,2.1216814159292037
0.051224944320712694,2.168141592920354
0.052338530066815145,2.168141592920354
0.05345211581291759,2.168141592920354
0.05456570155902004,1.7809734513274336
0.08017817371937638,2.415929203539823
0.08129175946547884,2.5398230088495577
0.08240534521158129,2.5553097345132745
0.08351893095768374,2.5553097345132745
0.08463251670378619,2.5553097345132745
0.08574610244988863,2.5553097345132745
0.08685968819599109,2.5553097345132745
0.08797327394209353,2.5398230088495577
0.08908685968819599,2.5243362831858405
0.09354120267260578,2.415929203539823
0.09465478841870824,2.415929203539823
0.09576837416481068,2.415929203539823
0.09688195991091314,2.415929203539823
0.10244988864142539,2.415929203539823
0.10356347438752783,2.5553097345132745
0.10467706013363029,2.5553097345132745
0.10579064587973273,2.5553097345132745
0.10690423162583518,2.5553097345132745
0.10801781737193764,2.5553097345132745
0.10913140311804008,2.5553097345132745
0.11024498886414254,2.5553097345132745
0.11135857461024498,2.47787610619469
0.12360801781737193,2.493362831858407
0.12472160356347438,2.493362831858407
0.12583518930957682,2.493362831858407
0.12694877505567928,2.493362831858407
0.12806236080178174,2.493362831858407
0.12917594654788417,2.493362831858407
0.13028953229398663,2.493362831858407
0.13140311804008908,2.493362831858407
0.13251670378619154,2.493362831858407
0.13363028953229397,2.493362831858407
0.13474387527839643,2.493362831858407
0.1358574610244989,2.493362831858407
0.13697104677060132,2.493362831858407
0.13808463251670378,2.493362831858407
0.13919821826280623,2.493362831858407
0.1403118040089087,2.493362831858407
0.14142538975501112,2.493362831858407
0.14253897550111358,2.493362831858407
0.14365256124721604,2.493362831858407
0.14476614699331847,2.493362831858407
0.14587973273942093,2.493362831858407
0.14699331848552338,2.493362831858407
0.14810690423162584,2.493362831858407
0.14922048997772827,2.493362831858407
0.15033407572383073,2.493362831858407
0.1514476614699332,2.493362831858407
0.15256124721603562,2.493362831858407
0.15367483296213807,2.493362831858407
0.15478841870824053,2.493362831858407
0.155902004454343,2.493362831858407
0.15701559020044542,2.493362831858407
0.15812917594654788,2.493362831858407
0.15924276169265034,2.493362831858407
0.16035634743875277,2.493362831858407
0.16146993318485522,2.493362831858407
0.16258351893095768,2.493362831858407
0.16369710467706014,2.493362831858407
0.16481069042316257,2.493362831858407
0.16592427616926503,2.493362831858407
0.16703786191536749,2.493362831858407
0.16815144766146992,2.493362831858407
0.16926503340757237,2.493362831858407
0.17037861915367483,2.493362831858407
0.17149220489977726,2.493362831858407
0.17260579064587972,2.493362831858407
0.17371937639198218,2.493362831858407
0.17483296213808464,2.493362831858407
0.17594654788418707,2.493362831858407
0.17706013363028952,2.493362831858407
0.17817371937639198,2.493362831858407
0.1792873051224944,2.493362831858407
0.18040089086859687,2.493362831858407
