Id,Time,RPM_SET_POINT,PowerCenter_RPM,HP_ACC_Press_PT18_Bar,Desalination_Press_PT20_Bar,Brine_Out_Press_PT13_Bar,LP_ACC_Press_PT17_Bar,BMS_CURRENT_A,CT_Current_Controller_A,Roboteq_Current_A,Roboteq_Voltage_V,BMS_Voltage,BMS_SOC_percent,VHP_Manifold_Pressure_PT21,VertDisZLA1,VertDisZLA2,VertDisZLA3,theta1,theta2,theta3,LP_Cartridge_Filter_FM01_m3h,FW_OUT_FM02_m3h,BRINE_OUT_FM03_m3h,PowerCenter_Out_FM04_m3h,PowerCenter_In_FM05_m3h,FW_TK_PT14_bar,Booster_Suction_PT15_bar,Booster_Discharge_PT16_bar,PowerCenter_Out_PT19_bar,ROT1_deg,ROT2_deg,ROT3_deg,MRU_Surge_m,MRU_Sway_m,MRU_Heave_m,MRU_Yaw_deg2,MRU_Pitch_deg,MRU_Roll_deg
1863,18/04/2024 12:08:04,750.0,753.0,4.5625,53.82813,3.543125,5.57375,0.0,-0.2624512,46.3,49.3,0.0,0.0,4.84375,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.320937,0.80135,1.01475,2.17725,2.214,-20.47875,0.81875,5.5675,55.1875,84.94875,70.20563,76.88813,-0.1823446,0.08360468,-0.05487961,324.4205,-86.77544,-173.1116
1864,18/04/2024 12:08:05,750.0,750.0,4.75,54.03125,3.535625,6.47875,0.0,2.550018,47.9,49.1,0.0,0.0,5.3125,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.237813,0.80135,1.01475,2.187,2.214,-20.47875,0.889375,6.558125,54.79688,84.94875,70.20563,76.88813,-0.1403561,0.1154154,-0.04621331,308.4473,-86.4276,-154.9302
1865,18/04/2024 12:08:06,750.0,750.0,4.75,53.82813,3.535625,6.15125,0.0,2.100037,48.0,49.2,0.0,0.0,5.0625,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.128438,0.80135,1.01475,2.187,2.214,-20.47875,1.0925,6.370625,54.79688,84.94875,70.20563,76.88813,0.03072584,0.01602043,0.1322823,311.9182,-86.94322,-158.4539
1866,18/04/2024 12:08:07,750.0,750.0,4.5625,53.82813,3.535625,6.15125,0.0,2.100037,48.4,49.0,0.0,0.0,5.0625,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.128438,0.80135,1.01475,2.187,2.214,-20.47875,1.0925,6.370625,55.1875,84.94875,70.20563,76.88813,0.03072584,0.01602043,0.1322823,311.9182,-86.94322,-158.4539
1867,18/04/2024 12:08:08,750.0,753.0,4.359375,53.82813,3.5275,6.213125,0.0,0.6750488,49.0,49.1,0.0,0.0,4.875,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.401875,0.80135,1.01475,2.187,2.214,-20.47875,0.928125,5.31,55.57813,84.94875,70.20563,76.88813,0.1996699,-0.09549227,0.0040253,337.4126,-87.89858,175.5346
1868,18/04/2024 12:08:09,750.0,748.0,4.359375,53.82813,3.5275,6.213125,0.0,0.6750488,48.6,49.2,0.0,0.0,4.875,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.401875,0.80135,1.01475,2.187,2.214,-20.47875,0.928125,5.31,55.57813,84.94875,70.20563,76.88813,0.1996699,-0.09549227,0.0040253,337.4126,-87.89858,175.5346
1869,18/04/2024 12:08:10,750.0,748.0,5.53125,53.64063,3.535625,6.385,0.0,2.550049,51.7,49.0,0.0,0.0,5.15625,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.51125,0.80135,1.01475,2.187,2.214,-20.47875,0.94375,6.31625,55.0,84.94875,70.20563,76.88813,0.1781675,-0.07402496,0.0337913,351.3535,-87.97372,160.6442
1870,18/04/2024 12:08:11,750.0,750.0,4.75,53.25,3.5275,5.84625,0.0,0.1875305,49.9,49.1,0.0,0.0,4.8125,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.375625,0.80135,1.01475,2.187,2.214,-20.47875,0.81125,5.489375,55.1875,84.94875,70.20563,76.88813,0.04461534,-0.02250491,0.03760408,349.2773,-87.60757,161.8487
1871,18/04/2024 12:08:12,750.0,746.0,4.75,53.25,3.5275,5.84625,0.0,0.1875305,49.8,48.9,0.0,0.0,4.8125,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.375625,0.80135,1.01475,2.187,2.214,-20.47875,0.81125,5.489375,55.1875,84.94875,70.20563,76.88813,0.04461534,-0.02250491,0.03760408,349.2773,-87.60757,161.8487
1872,18/04/2024 12:08:13,750.0,750.0,5.53125,53.4375,3.535625,6.0575,0.0,0.6750488,49.8,49.2,0.0,0.0,5.09375,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.2925,0.80135,1.01475,2.187,2.214,-20.47875,1.014375,6.16,55.57813,84.94875,70.20563,76.88813,-0.1067361,0.06537531,-0.0450973,331.5795,-87.34166,179.9832
1873,18/04/2024 12:08:14,750.0,748.0,5.53125,53.4375,3.5275,6.143125,0.0,0.6750183,49.1,49.2,0.0,0.0,5.09375,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.183125,0.80135,1.00815,2.187,2.214,-20.47875,1.084375,6.300625,55.57813,84.94875,70.20563,76.88813,-0.173795,0.1452848,0.01905108,305.8361,-86.80089,-152.8636
1874,18/04/2024 12:08:15,750.0,750.0,4.359375,53.4375,3.5275,6.143125,0.0,0.6750183,46.8,49.1,0.0,0.0,5.09375,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.183125,0.80135,1.00815,2.187,2.214,-20.47875,1.084375,6.300625,54.40625,84.94875,70.20563,76.88813,-0.173795,0.1452848,0.01905108,305.8361,-86.80089,-152.8636
1875,18/04/2024 12:08:16,750.0,750.0,4.75,53.25,3.535625,6.111875,0.0,3.037537,47.2,49.4,0.0,0.0,4.96875,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.237813,0.80135,1.01475,2.187,2.214,-20.47875,1.084375,6.2225,55.1875,84.94875,70.20563,76.88813,-0.04778994,0.03390598,0.04029973,306.4813,-87.27333,-153.144
1876,18/04/2024 12:08:17,750.0,750.0,4.75,53.25,3.535625,6.111875,0.0,3.037537,46.1,49.1,0.0,0.0,4.96875,83.10778,0.0,26.07731,0.005308042,-0.02658966,0.02128162,2.237813,0.80135,1.01475,2.187,2.214,-20.47875,1.084375,6.2225,55.1875,84.94875,70.20563,76.88813,-0.04778994,0.03390598,0.04029973,306.4813,-87.27333,-153.144
