time (s),E
0.03436807095343681,1.6265560165975104
0.03547671840354767,1.6265560165975104
0.036585365853658534,1.6265560165975104
0.037694013303769404,1.6265560165975104
0.038802660753880266,1.6265560165975104
0.03991130820399113,1.6265560165975104
0.041019955654102,1.6410788381742738
0.04212860310421286,1.6410788381742738
0.058758314855875834,1.4232365145228216
0.0598669623059867,1.4232365145228216
0.06097560975609756,1.4232365145228216
0.06208425720620843,1.4232365145228216
0.06319290465631928,1.4232365145228216
0.06430155210643015,1.4232365145228216
0.06541019955654102,1.4232365145228216
0.06651884700665188,1.4232365145228216
0.06873614190687362,2.294605809128631
0.06984478935698447,2.4253112033195023
0.07095343680709534,2.4253112033195023
0.07206208425720621,2.4398340248962658
0.07317073170731707,2.4398340248962658
0.07427937915742794,2.4398340248962658
0.07538802660753881,2.4253112033195023
0.07649667405764966,2.4253112033195023
0.08093126385809313,1.2634854771784232
0.082039911308204,1.2634854771784232
0.08314855875831485,2.3091286307053944
0.08425720620842572,2.3091286307053944
0.08536585365853659,2.3091286307053944
0.08647450110864745,1.2634854771784232
0.08758314855875832,1.2634854771784232
0.08869179600886917,1.2634854771784232
0.09090909090909091,2.1348547717842323
0.09201773835920177,2.4253112033195023
0.09312638580931264,2.4398340248962658
0.0942350332594235,2.4398340248962658
0.09534368070953436,2.4398340248962658
0.09645232815964523,2.4398340248962658
0.0975609756097561,2.4398340248962658
0.09866962305986696,2.4398340248962658
0.09977827050997783,2.3526970954356847
0.11197339246119734,2.367219917012448
0.1130820399113082,2.367219917012448
0.11419068736141907,2.367219917012448
0.11529933481152993,2.367219917012448
0.1164079822616408,2.367219917012448
0.11751662971175167,2.367219917012448
0.11862527716186252,2.367219917012448
0.1197339246119734,2.367219917012448
0.12084257206208426,2.367219917012448
0.12195121951219512,2.367219917012448
0.12305986696230599,2.367219917012448
0.12416851441241686,2.367219917012448
0.12527716186252771,2.8174273858921164
0.12638580931263857,2.8174273858921164
0.12749445676274945,2.8174273858921164
0.1286031042128603,2.8174273858921164
0.12971175166297116,2.367219917012448
0.13082039911308205,2.367219917012448
0.1319290465631929,2.367219917012448
0.13303769401330376,2.788381742738589
0.13414634146341464,2.802904564315353
0.1352549889135255,2.8174273858921164
0.13636363636363635,2.8174273858921164
0.13747228381374724,2.8174273858921164
0.1385809312638581,2.8174273858921164
0.13968957871396895,2.802904564315353
0.14079822616407983,2.788381742738589
0.1419068736141907,2.7738589211618256
0.14301552106430154,2.8174273858921164
0.14412416851441243,2.8174273858921164
0.14523281596452328,2.8174273858921164
0.14634146341463414,2.8174273858921164
0.14745011086474502,2.8174273858921164
0.14855875831485588,2.8174273858921164
0.14966740576496673,2.7448132780082988
0.15077605321507762,2.8174273858921164
0.15188470066518847,2.8174273858921164
0.15299334811529933,2.8174273858921164
0.1541019955654102,2.8174273858921164
0.15521064301552107,2.8174273858921164
0.15631929046563192,2.8174273858921164
0.1574279379157428,2.7448132780082988
0.15853658536585366,2.367219917012448
0.15964523281596452,2.7012448132780085
0.1607538802660754,2.7012448132780085
0.16186252771618626,2.367219917012448
0.1629711751662971,2.802904564315353
0.164079822616408,2.8174273858921164
0.16518847006651885,2.8174273858921164
0.1662971175166297,2.8174273858921164
0.1674057649667406,2.8174273858921164
0.16851441241685144,2.802904564315353
0.1696230598669623,2.788381742738589
0.17073170731707318,2.367219917012448
0.17184035476718404,2.788381742738589
0.1729490022172949,2.788381742738589
0.17405764966740578,2.8174273858921164
0.17516629711751663,2.8174273858921164
0.1762749445676275,2.8174273858921164
0.17738359201773835,2.367219917012448
0.17849223946784923,2.367219917012448
0.17960088691796008,2.7738589211618256
0.18070953436807094,2.7738589211618256
0.18181818181818182,2.7738589211618256
0.18292682926829268,2.367219917012448
0.18403547671840353,2.367219917012448
0.18514412416851442,2.367219917012448
0.18625277161862527,2.367219917012448
0.18736141906873613,2.788381742738589
0.188470066518847,2.8174273858921164
0.18957871396895787,2.8174273858921164
0.19068736141906872,2.8174273858921164
0.1917960088691796,2.8174273858921164
0.19290465631929046,2.8174273858921164
0.19401330376940132,2.802904564315353
0.1951219512195122,2.7302904564315353
0.19623059866962306,2.802904564315353
0.1973392461197339,2.8174273858921164
0.1984478935698448,2.8174273858921164
0.19955654101995565,2.8174273858921164
0.2006651884700665,2.8174273858921164
0.2017738359201774,2.802904564315353
0.20288248337028825,2.7302904564315353
0.2039911308203991,2.7738589211618256
0.20509977827050999,2.8174273858921164
0.20620842572062084,2.8174273858921164
0.2073170731707317,2.8174273858921164
0.20842572062084258,2.8174273858921164
0.20953436807095344,2.8174273858921164
0.2106430155210643,2.8174273858921164
0.21175166297117518,2.7448132780082988
0.21286031042128603,2.8174273858921164
0.2139689578713969,2.8174273858921164
0.21507760532150777,2.8174273858921164
0.21618625277161863,2.8174273858921164
0.21729490022172948,2.8174273858921164
0.21840354767184036,2.8174273858921164
0.21951219512195122,2.7448132780082988
0.22062084257206208,2.686721991701245
0.22172949002217296,2.7012448132780085
0.22283813747228381,2.7012448132780085
0.22394678492239467,2.367219917012448
0.22505543237250555,2.802904564315353
0.2261640798226164,2.8174273858921164
0.22727272727272727,2.8174273858921164
