frequency (Hz),m**2/Hz
0.04875406283856988,1.626953125
0.04983748645720477,1.626953125
0.050920910075839654,1.763671875
0.05200433369447453,1.763671875
0.05308775731310942,1.88671875
0.054171180931744306,1.900390625
0.05525460455037919,1.900390625
0.05633802816901408,1.88671875
0.057421451787648965,1.873046875
0.05850487540628385,1.859375
0.05958829902491874,1.900390625
0.060671722643553624,1.900390625
0.06175514626218851,1.900390625
0.0628385698808234,1.55859375
0.08775731310942578,2.119140625
0.08884073672806067,2.228515625
0.08992416034669555,2.2421875
0.09100758396533044,2.2421875
0.09209100758396532,2.2421875
0.09317443120260022,2.2421875
0.0942578548212351,2.2421875
0.09534127843986999,2.228515625
0.09642470205850487,2.21484375
0.10075839653304441,2.119140625
0.10184182015167931,2.119140625
0.10292524377031419,2.119140625
0.10400866738894907,2.119140625
0.1094257854821235,2.119140625
0.11050920910075838,2.2421875
0.11159263271939328,2.2421875
0.11267605633802816,2.2421875
0.11375947995666305,2.2421875
0.11484290357529793,2.2421875
0.11592632719393282,2.2421875
0.1170097508125677,2.2421875
0.1180931744312026,2.173828125
0.13001083423618634,2.1875
0.13109425785482123,2.1875
0.13217768147345613,2.1875
0.133261105092091,2.1875
0.13434452871072589,2.1875
0.13542795232936078,2.1875
0.13651137594799567,2.1875
0.13759479956663054,2.1875
0.13867822318526543,2.1875
0.13976164680390032,2.1875
0.1408450704225352,2.1875
0.14192849404117008,2.1875
0.14301191765980498,2.1875
0.14409534127843987,2.1875
0.14517876489707474,2.1875
0.14626218851570963,2.1875
0.14734561213434452,2.1875
0.14842903575297942,2.1875
0.14951245937161428,2.1875
0.15059588299024917,2.1875
0.15167930660888407,2.1875
0.15276273022751896,2.1875
0.15384615384615383,2.1875
0.15492957746478872,2.1875
0.1560130010834236,2.1875
0.1570964247020585,2.1875
0.15817984832069337,2.1875
0.15926327193932827,2.1875
0.16034669555796316,2.1875
0.16143011917659805,2.1875
0.16251354279523292,2.1875
0.1635969664138678,2.1875
0.1646803900325027,2.1875
0.1657638136511376,2.1875
0.16684723726977246,2.1875
0.16793066088840736,2.1875
0.16901408450704225,2.1875
0.17009750812567714,2.1875
0.171180931744312,2.1875
0.1722643553629469,2.1875
0.1733477789815818,2.1875
0.17443120260021666,2.1875
0.17551462621885155,2.1875
0.17659804983748645,2.1875
0.17768147345612134,2.1875
0.1787648970747562,2.1875
0.1798483206933911,2.1875
0.180931744312026,2.1875
0.1820151679306609,2.1875
0.18309859154929575,2.1875
0.18418201516793065,2.1875
0.18526543878656554,2.1875
0.18634886240520043,2.1875
0.1874322860238353,2.1875
0.1885157096424702,2.1875
0.18959913326110509,2.1875
0.19068255687973998,2.1875
0.19176598049837484,2.1875
0.19284940411700974,2.1875
0.19393282773564463,2.1875
0.19501625135427952,2.1875
