frequency (Hz),m**2/Hz
0.04009163802978236,1.7066115702479339
0.041237113402061855,1.7066115702479339
0.042382588774341354,1.8512396694214877
0.04352806414662085,1.8512396694214877
0.044673539518900345,1.981404958677686
0.04581901489117984,1.9958677685950414
0.046964490263459335,1.9958677685950414
0.048109965635738834,1.981404958677686
0.04925544100801833,1.9669421487603307
0.050400916380297825,1.9524793388429753
0.051546391752577324,1.9958677685950414
0.052691867124856816,1.9958677685950414
0.053837342497136315,1.9958677685950414
0.054982817869415807,1.634297520661157
0.08132875143184422,2.2272727272727275
0.08247422680412371,2.34297520661157
0.08361970217640322,2.3574380165289255
0.08476517754868271,2.3574380165289255
0.0859106529209622,2.3574380165289255
0.0870561282932417,2.3574380165289255
0.0882016036655212,2.3574380165289255
0.08934707903780069,2.34297520661157
0.09049255441008018,2.3285123966942147
0.09507445589919818,2.2272727272727275
0.09621993127147767,2.2272727272727275
0.09736540664375716,2.2272727272727275
0.09851088201603667,2.2272727272727275
0.10423825887743414,2.2272727272727275
0.10538373424971363,2.3574380165289255
0.10652920962199314,2.3574380165289255
0.10767468499427263,2.3574380165289255
0.10882016036655212,2.3574380165289255
0.10996563573883161,2.3574380165289255
0.11111111111111112,2.3574380165289255
0.11225658648339061,2.3574380165289255
0.1134020618556701,2.285123966942149
0.12600229095074456,2.2995867768595044
0.12714776632302405,2.2995867768595044
0.12829324169530357,2.2995867768595044
0.12943871706758306,2.2995867768595044
0.13058419243986255,2.2995867768595044
0.13172966781214204,2.2995867768595044
0.13287514318442153,2.2995867768595044
0.13402061855670103,2.2995867768595044
0.13516609392898055,2.2995867768595044
0.13631156930126004,2.2995867768595044
0.13745704467353953,2.2995867768595044
0.13860252004581902,2.2995867768595044
0.13974799541809851,2.2995867768595044
0.140893470790378,2.2995867768595044
0.1420389461626575,2.2995867768595044
0.14318442153493702,2.2995867768595044
0.1443298969072165,2.2995867768595044
0.145475372279496,2.2995867768595044
0.1466208476517755,2.2995867768595044
0.14776632302405499,2.2995867768595044
0.14891179839633448,2.2995867768595044
0.15005727376861397,2.2995867768595044
0.1512027491408935,2.2995867768595044
0.15234822451317298,2.2995867768595044
0.15349369988545247,2.2995867768595044
0.15463917525773196,2.2995867768595044
0.15578465063001146,2.2995867768595044
0.15693012600229095,2.2995867768595044
0.15807560137457044,2.2995867768595044
0.15922107674684996,2.2995867768595044
0.16036655211912945,2.2995867768595044
0.16151202749140894,2.2995867768595044
0.16265750286368844,2.2995867768595044
0.16380297823596793,2.2995867768595044
0.16494845360824742,2.2995867768595044
0.16609392898052694,2.2995867768595044
0.16723940435280643,2.2995867768595044
0.16838487972508592,2.2995867768595044
0.16953035509736541,2.2995867768595044
0.1706758304696449,2.2995867768595044
0.1718213058419244,2.2995867768595044
0.1729667812142039,2.2995867768595044
0.1741122565864834,2.2995867768595044
0.1752577319587629,2.2995867768595044
0.1764032073310424,2.2995867768595044
0.1775486827033219,2.2995867768595044
0.17869415807560138,2.2995867768595044
0.17983963344788087,2.2995867768595044
0.18098510882016036,2.2995867768595044
0.18213058419243988,2.2995867768595044
0.18327605956471937,2.2995867768595044
0.18442153493699887,2.2995867768595044
0.18556701030927836,2.2995867768595044
0.18671248568155785,2.2995867768595044
0.18785796105383734,2.2995867768595044
0.18900343642611683,2.2995867768595044
0.19014891179839635,2.2995867768595044
0.19129438717067584,2.2995867768595044
0.19243986254295534,2.2995867768595044
0.19358533791523483,2.2995867768595044
0.19473081328751432,2.2995867768595044
0.1958762886597938,2.2995867768595044
0.19702176403207333,2.2995867768595044
0.19816723940435282,2.2995867768595044
0.19931271477663232,2.2995867768595044
0.2004581901489118,2.2995867768595044
0.2016036655211913,2.2995867768595044
0.2027491408934708,2.2995867768595044
0.20389461626575028,2.2995867768595044
0.2050400916380298,2.2995867768595044
0.2061855670103093,2.2995867768595044
0.2073310423825888,2.2995867768595044
0.20847651775486828,2.2995867768595044
0.20962199312714777,2.2995867768595044
0.21076746849942726,2.2995867768595044
0.21191294387170675,2.2995867768595044
0.21305841924398627,2.2995867768595044
0.21420389461626577,2.2995867768595044
0.21534936998854526,2.2995867768595044
0.21649484536082475,2.2995867768595044
0.21764032073310424,2.2995867768595044
0.21878579610538373,2.2995867768595044
0.21993127147766323,2.2995867768595044
0.22107674684994275,2.2995867768595044
0.22222222222222224,2.2995867768595044
0.22336769759450173,2.2995867768595044
0.22451317296678122,2.2995867768595044
0.2256586483390607,2.2995867768595044
0.2268041237113402,2.2995867768595044
0.22794959908361973,2.2995867768595044
0.22909507445589922,2.2995867768595044
0.2302405498281787,2.2995867768595044
0.2313860252004582,2.2995867768595044
0.2325315005727377,2.2995867768595044
0.23367697594501718,2.2995867768595044
0.23482245131729668,2.2995867768595044
0.2359679266895762,2.2995867768595044
0.2371134020618557,2.2995867768595044
0.23825887743413518,2.2995867768595044
0.23940435280641467,2.2995867768595044
0.24054982817869416,2.2995867768595044
0.24169530355097366,2.2995867768595044
0.24284077892325315,2.2995867768595044
0.24398625429553267,2.2995867768595044
0.24513172966781216,2.2995867768595044
0.24627720504009165,2.2995867768595044
0.24742268041237114,2.2995867768595044
0.24856815578465064,2.2995867768595044
0.24971363115693013,2.2995867768595044
0.2508591065292096,2.2995867768595044
0.2520045819014891,2.2995867768595044
0.2531500572737686,2.2995867768595044
0.2542955326460481,2.2995867768595044
0.25544100801832764,2.7479338842975207
0.25658648339060713,2.7479338842975207
0.2577319587628866,2.7479338842975207
0.2588774341351661,2.7479338842975207
0.2600229095074456,2.7479338842975207
0.2611683848797251,2.2995867768595044
0.2623138602520046,2.2995867768595044
0.2634593356242841,2.71900826446281
0.2646048109965636,2.7334710743801653
0.26575028636884307,2.7479338842975207
0.26689576174112256,2.7479338842975207
0.26804123711340205,2.7479338842975207
0.26918671248568155,2.7479338842975207
0.2703321878579611,2.7479338842975207
0.2714776632302406,2.7334710743801653
0.2726231386025201,2.7334710743801653
0.27376861397479957,2.7479338842975207
0.27491408934707906,2.7479338842975207
0.27605956471935855,2.7479338842975207
0.27720504009163804,2.7479338842975207
0.27835051546391754,2.7479338842975207
0.27949599083619703,2.7479338842975207
0.2806414662084765,2.7479338842975207
0.281786941580756,2.7479338842975207
0.2829324169530355,2.7479338842975207
0.284077892325315,2.7479338842975207
0.2852233676975945,2.7479338842975207
0.28636884306987404,2.7479338842975207
0.2875143184421535,2.7479338842975207
0.288659793814433,2.7479338842975207
0.2898052691867125,2.6322314049586777
0.290950744558992,2.6322314049586777
0.2920962199312715,2.6322314049586777
0.293241695303551,2.71900826446281
0.2943871706758305,2.7334710743801653
0.29553264604810997,2.7479338842975207
0.29667812142038946,2.7479338842975207
0.29782359679266895,2.7479338842975207
0.29896907216494845,2.7479338842975207
0.30011454753722794,2.7479338842975207
0.3012600229095075,2.7334710743801653
0.302405498281787,2.2995867768595044
0.30355097365406647,2.71900826446281
0.30469644902634596,2.7334710743801653
0.30584192439862545,2.7479338842975207
0.30698739977090495,2.7479338842975207
0.30813287514318444,2.7479338842975207
0.30927835051546393,2.2995867768595044
0.3104238258877434,2.2995867768595044
0.3115693012600229,2.7045454545454546
0.3127147766323024,2.7045454545454546
0.3138602520045819,2.7045454545454546
0.3150057273768614,2.2995867768595044
0.3161512027491409,2.2995867768595044
0.31729667812142043,2.2995867768595044
0.3184421534936999,2.2995867768595044
0.3195876288659794,2.7334710743801653
0.3207331042382589,2.7479338842975207
0.3218785796105384,2.7479338842975207
0.3230240549828179,2.7479338842975207
0.3241695303550974,2.7479338842975207
0.32531500572737687,2.7479338842975207
0.32646048109965636,2.7479338842975207
0.32760595647193586,2.7334710743801653
0.32875143184421535,2.7334710743801653
0.32989690721649484,2.7479338842975207
0.33104238258877433,2.7479338842975207
0.3321878579610539,2.7479338842975207
0.33333333333333337,2.7479338842975207
0.33447880870561286,2.7479338842975207
0.33562428407789235,2.7334710743801653
0.33676975945017185,2.7334710743801653
0.33791523482245134,2.7479338842975207
0.33906071019473083,2.7479338842975207
0.3402061855670103,2.7479338842975207
0.3413516609392898,2.7479338842975207
0.3424971363115693,2.7479338842975207
0.3436426116838488,2.7479338842975207
0.3447880870561283,2.7479338842975207
0.3459335624284078,2.7479338842975207
0.3470790378006873,2.7479338842975207
0.3482245131729668,2.7479338842975207
0.3493699885452463,2.7479338842975207
0.3505154639175258,2.7479338842975207
0.3516609392898053,2.7479338842975207
0.3528064146620848,2.7479338842975207
0.3539518900343643,2.6322314049586777
0.3550973654066438,2.6322314049586777
0.35624284077892326,2.6322314049586777
0.35738831615120276,2.71900826446281
0.35853379152348225,2.7334710743801653
0.35967926689576174,2.7479338842975207
0.36082474226804123,2.7479338842975207
0.3619702176403207,2.7479338842975207
0.36311569301260027,3.0805785123966944
0.36426116838487976,3.109504132231405
0.36540664375715926,3.109504132231405
0.36655211912943875,3.1239669421487606
0.36769759450171824,3.1239669421487606
0.36884306987399773,3.1239669421487606
0.3699885452462772,3.1239669421487606
0.3711340206185567,3.1239669421487606
0.3722794959908362,3.109504132231405
0.3734249713631157,3.109504132231405
0.3745704467353952,3.09504132231405
0.3757159221076747,2.2995867768595044
0.3768613974799542,3.066115702479339
0.37800687285223367,3.066115702479339
0.3791523482245132,3.066115702479339
0.3802978235967927,3.066115702479339
0.3814432989690722,3.066115702479339
0.3825887743413517,3.066115702479339
0.3837342497136312,3.066115702479339
0.3848797250859107,3.066115702479339
0.38602520045819017,3.0516528925619837
0.38717067583046966,3.0516528925619837
0.38831615120274915,3.066115702479339
0.38946162657502864,3.066115702479339
0.39060710194730813,3.066115702479339
0.3917525773195876,3.066115702479339
0.3928980526918671,3.066115702479339
0.39404352806414666,3.066115702479339
0.39518900343642616,3.066115702479339
0.39633447880870565,3.0516528925619837
0.39747995418098514,3.0371900826446283
0.39862542955326463,3.066115702479339
0.3997709049255441,3.066115702479339
0.4009163802978236,3.066115702479339
0.4020618556701031,3.066115702479339
0.4032073310423826,3.066115702479339
0.4043528064146621,3.066115702479339
0.4054982817869416,3.066115702479339
0.4066437571592211,3.066115702479339
0.40778923253150057,3.109504132231405
0.40893470790378006,3.109504132231405
0.4100801832760596,3.109504132231405
0.4112256586483391,3.109504132231405
0.4123711340206186,3.066115702479339
0.4135166093928981,3.066115702479339
0.4146620847651776,3.066115702479339
0.41580756013745707,3.066115702479339
0.41695303550973656,3.066115702479339
0.41809851088201605,3.066115702479339
0.41924398625429554,3.066115702479339
0.42038946162657503,3.066115702479339
0.4215349369988545,3.066115702479339
0.422680412371134,2.9648760330578514
0.4238258877434135,2.9648760330578514
0.42497136311569306,3.066115702479339
0.42611683848797255,3.066115702479339
0.42726231386025204,3.066115702479339
0.42840778923253153,2.2995867768595044
0.429553264604811,3.066115702479339
0.4306987399770905,3.066115702479339
0.43184421534937,3.066115702479339
0.4329896907216495,3.066115702479339
0.434135166093929,3.066115702479339
0.4352806414662085,3.066115702479339
0.436426116838488,3.066115702479339
0.43757159221076747,3.066115702479339
0.43871706758304696,3.066115702479339
0.43986254295532645,3.066115702479339
0.441008018327606,3.066115702479339
0.4421534936998855,3.066115702479339
0.443298969072165,3.066115702479339
0.4444444444444445,3.0516528925619837
0.44558991981672397,2.7045454545454546
0.44673539518900346,2.71900826446281
0.44788087056128295,2.71900826446281
0.44902634593356244,2.71900826446281
0.45017182130584193,3.0371900826446283
0.4513172966781214,3.0516528925619837
0.4524627720504009,3.066115702479339
0.4536082474226804,3.066115702479339
0.4547537227949599,3.066115702479339
0.45589919816723945,3.066115702479339
0.45704467353951894,3.066115702479339
0.45819014891179843,3.066115702479339
0.4593356242840779,3.066115702479339
0.4604810996563574,3.066115702479339
0.4616265750286369,3.09504132231405
0.4627720504009164,3.109504132231405
0.4639175257731959,3.1239669421487606
0.4650630011454754,3.1239669421487606
0.4662084765177549,3.1239669421487606
0.46735395189003437,3.1239669421487606
0.46849942726231386,2.7334710743801653
0.46964490263459335,2.71900826446281
0.4707903780068729,2.6322314049586777
0.4719358533791524,3.066115702479339
0.4730813287514319,3.09504132231405
0.4742268041237114,3.109504132231405
0.47537227949599087,3.109504132231405
0.47651775486827036,3.1239669421487606
0.47766323024054985,3.1239669421487606
0.47880870561282934,3.1239669421487606
0.47995418098510884,3.1239669421487606
0.48109965635738833,3.1239669421487606
0.4822451317296678,3.109504132231405
0.4833906071019473,3.109504132231405
0.4845360824742268,3.09504132231405
0.4856815578465063,3.066115702479339
0.48682703321878584,3.1239669421487606
0.48797250859106533,3.1239669421487606
0.4891179839633448,3.1239669421487606
0.4902634593356243,3.066115702479339
0.4914089347079038,3.066115702479339
0.4925544100801833,3.066115702479339
0.4936998854524628,3.066115702479339
0.4948453608247423,3.066115702479339
0.4959908361970218,2.7479338842975207
0.49713631156930127,3.0516528925619837
0.49828178694158076,3.066115702479339
0.49942726231386025,3.066115702479339
0.5005727376861397,3.066115702479339
0.5017182130584192,3.066115702479339
0.5028636884306987,3.066115702479339
0.5040091638029782,3.066115702479339
0.5051546391752577,3.066115702479339
0.5063001145475372,3.0516528925619837
0.5074455899198167,3.066115702479339
0.5085910652920962,3.066115702479339
0.5097365406643758,3.066115702479339
0.5108820160366553,3.066115702479339
0.5120274914089348,3.066115702479339
0.5131729667812143,3.066115702479339
0.5143184421534938,3.066115702479339
0.5154639175257733,3.066115702479339
0.5166093928980527,3.066115702479339
0.5177548682703322,2.2995867768595044
0.5189003436426117,3.066115702479339
0.5200458190148912,3.066115702479339
0.5211912943871707,3.066115702479339
0.5223367697594502,3.066115702479339
0.5234822451317297,3.066115702479339
0.5246277205040092,3.066115702479339
0.5257731958762887,3.066115702479339
0.5269186712485682,3.066115702479339
0.5280641466208477,2.7479338842975207
0.5292096219931272,3.0516528925619837
0.5303550973654066,3.066115702479339
0.5315005727376861,3.066115702479339
0.5326460481099656,3.066115702479339
0.5337915234822451,3.066115702479339
0.5349369988545246,3.066115702479339
0.5360824742268041,3.066115702479339
0.5372279495990836,3.066115702479339
0.5383734249713631,3.0516528925619837
0.5395189003436426,3.109504132231405
0.5406643757159222,3.1239669421487606
0.5418098510882017,3.1239669421487606
0.5429553264604812,3.1239669421487606
0.5441008018327607,3.066115702479339
0.5452462772050402,3.066115702479339
0.5463917525773196,3.066115702479339
0.5475372279495991,3.066115702479339
0.5486827033218786,2.7334710743801653
0.5498281786941581,2.7479338842975207
0.5509736540664376,2.7479338842975207
0.5521191294387171,2.7479338842975207
0.5532646048109966,2.7479338842975207
0.5544100801832761,3.0805785123966944
0.5555555555555556,3.09504132231405
0.5567010309278351,3.109504132231405
